monomer_ID,smiles,mol_weight_monomer,atomic_weight_mean,vdw_volume_monomer,qm_total_energy_monomer,qm_homo_monomer,qm_lumo_monomer,qm_dipole_monomer,qm_dipole_x_monomer,qm_dipole_y_monomer,qm_dipole_z_monomer,qm_polarizability_monomer,qm_polarizability_xx_monomer,qm_polarizability_yy_monomer,qm_polarizability_zz_monomer,qm_polarizability_xy_monomer,qm_polarizability_xz_monomer,qm_polarizability_yz_monomer,temp,press,tacticity,DP,n_mol,n_atom_mean,Mn,density,density_min,density_max,density_std,density_count,Rg,Rg_min,Rg_max,Rg_std,Rg_count,r2,r2_min,r2_max,r2_std,r2_count,self-diffusion,self-diffusion_min,self-diffusion_max,self-diffusion_std,self-diffusion_count,Cp,Cp_min,Cp_max,Cp_std,Cp_count,Cv,Cv_min,Cv_max,Cv_std,Cv_count,compressibility,compressibility_min,compressibility_max,compressibility_std,compressibility_count,bulk_modulus,bulk_modulus_min,bulk_modulus_max,bulk_modulus_std,bulk_modulus_count,isentropic_compressibility,isentropic_compressibility_min,isentropic_compressibility_max,isentropic_compressibility_std,isentropic_compressibility_count,isentropic_bulk_modulus,isentropic_bulk_modulus_min,isentropic_bulk_modulus_max,isentropic_bulk_modulus_std,isentropic_bulk_modulus_count,volume_expansion,volume_expansion_min,volume_expansion_max,volume_expansion_std,volume_expansion_count,linear_expansion,linear_expansion_min,linear_expansion_max,linear_expansion_std,linear_expansion_count,static_dielectric_const,static_dielectric_const_min,static_dielectric_const_max,static_dielectric_const_std,static_dielectric_const_count,dielectric_const_dc,dielectric_const_dc_min,dielectric_const_dc_max,dielectric_const_dc_std,dielectric_const_dc_count,nematic_order_parameter,nematic_order_parameter_min,nematic_order_parameter_max,nematic_order_parameter_std,nematic_order_parameter_count,refractive_index,refractive_index_min,refractive_index_max,refractive_index_std,refractive_index_count,thermal_conductivity,thermal_conductivity_min,thermal_conductivity_max,thermal_conductivity_std,thermal_conductivity_count,thermal_diffusivity,thermal_diffusivity_min,thermal_diffusivity_max,thermal_diffusivity_std,thermal_diffusivity_count,TC_ke,TC_ke_min,TC_ke_max,TC_ke_std,TC_ke_count,TC_pe,TC_pe_min,TC_pe_max,TC_pe_std,TC_pe_count,TC_pair,TC_pair_min,TC_pair_max,TC_pair_std,TC_pair_count,TC_bond,TC_bond_min,TC_bond_max,TC_bond_std,TC_bond_count,TC_angle,TC_angle_min,TC_angle_max,TC_angle_std,TC_angle_count,TC_dihed,TC_dihed_min,TC_dihed_max,TC_dihed_std,TC_dihed_count,TC_improper,TC_improper_min,TC_improper_max,TC_improper_std,TC_improper_count,TC_kspace,TC_kspace_min,TC_kspace_max,TC_kspace_std,TC_kspace_count,polymer_class
PI976,*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,534.505,10.085,434.48,-5644927.952,-9.49800279,-1.305475454,4.540365401,3.154890203,1.224325677,-3.026980742,60.54021195,87.3580769,51.4138156,42.84874335,1.364554663,-2.733829212,-3.758441273,300,1,none,19,10,1015,10185.665,1.295795426,1.291848207,1.301779143,0.004004224,5,25.12418092,22.74788958,26.99156715,1.843641336,5,36.04852537,26.80053238,44.89173783,7.575752237,5,4.32E-13,8.59E-14,6.59E-13,2.22E-13,5,2415.14934,2328.127656,2516.618498,71.72981889,5,2370.579548,2309.375236,2412.189981,38.95449923,5,3.01E-10,2.46E-10,3.86E-10,5.38E-11,5,3402196110,2593040392,4060378178,562645924.2,5,2.95E-10,2.44E-10,3.65E-10,4.67E-11,5,3458141502,2741109515,4093345317,524088876.5,5,0.000199201,-2.50E-05,0.000475018,0.000181113,5,6.64E-05,-8.33E-06,0.000158339,6.04E-05,5,1.358031872,1.346807003,1.365353077,0.006810551,5,3.121665839,3.101913099,3.135445369,0.013108407,5,0.052511003,0.040262179,0.080300892,0.01682803,5,1.662416477,1.659851227,1.666309782,0.00260405,5,0.255148124,0.219724447,0.293574133,0.027166737,5,8.16E-08,6.94E-08,9.48E-08,9.05E-09,5,0.00792172,-0.000696331,0.016077171,0.006304971,5,0.008100421,0.000738601,0.014642797,0.004971801,5,0.048091275,0.038687343,0.05251571,0.005534862,5,0.081732814,0.067829433,0.094790118,0.01219553,5,0.0621586,0.051652268,0.076329953,0.009390379,5,0.046246419,0.03342036,0.056067089,0.00823273,5,0.000346134,0.000271232,0.000409611,6.39E-05,5,0.000550741,0.000129903,0.00076534,0.000255745,5,13
PI977,*c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2OC(F)(F)F)c(OC(F)(F)F)c1,534.324,11.61573913,389.36,-5465487.176,-9.097676002,-1.468778962,2.092221947,0.145705359,-1.083630982,1.783789931,48.59769951,71.51573463,41.17599609,33.10136782,2.845322958,-3.881781116,-3.392163501,300,1,none,22,10,1020,11785.198,1.340617278,1.310096468,1.356761537,0.02644657,3,62.99034126,61.57406851,65.58463441,2.249879716,3,357.9312893,284.9828781,409.4483354,64.94143569,3,1.81E-13,7.39E-14,2.88E-13,1.07E-13,3,2120.21065,2071.951433,2175.966601,52.41125441,3,2101.640305,2055.408684,2164.156971,56.17338817,3,3.56E-10,2.96E-10,4.20E-10,6.25E-11,3,2871487775,2378796756,3381707226,501684948.3,3,3.52E-10,2.94E-10,4.17E-10,6.18E-11,3,2896499257,2397935915,3400162594,501132802.9,3,0.000169277,0.000125373,0.000208144,4.16E-05,3,5.64E-05,4.18E-05,6.94E-05,1.39E-05,3,1.230231468,1.225052872,1.233398173,0.004521813,3,2.563070514,2.522639842,2.588162874,0.035352012,3,0.073808898,0.05867561,0.08187795,0.013115438,3,1.527329893,1.513024015,1.53490049,0.012396291,3,0.342393297,0.300845216,0.40456193,0.054847011,3,1.20E-07,1.09E-07,1.41E-07,1.80E-08,3,0.001866688,-0.001911563,0.00564135,0.003776458,3,0.000533201,-0.00834294,0.015374803,0.012935335,3,0.043360457,0.033661259,0.056606492,0.011876699,3,0.153602323,0.138197092,0.169435311,0.015623502,3,0.082138474,0.072016182,0.08752585,0.00877223,3,0.060607031,0.044880398,0.077879167,0.016553583,3,0.000335987,0.0003024,0.000371028,3.43E-05,3,-5.09E-05,-0.00065053,0.000340262,0.000527289,3,13
PI978,*C1CCC(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)CC1,372.38,8.463181818,326.392,-3309164.269,-9.477539666,-0.792632463,1.283823508,-0.914726979,0.862132437,-0.261160898,43.18116345,63.85584103,27.44857117,38.23907817,-3.020493111,-1.004642535,3.201849039,300,1,none,23,10,1020,8594.81,1.221232144,1.212710242,1.232812835,0.010059854,4,29.09881388,28.38938685,29.88429926,0.640344532,4,47.45273736,30.68240736,60.31381692,13.54398991,4,2.55E-13,1.11E-13,4.24E-13,1.30E-13,4,2738.031851,2687.628363,2765.268958,36.20855986,4,2706.806332,2667.184398,2745.82474,32.40372553,4,2.31E-10,2.01E-10,2.68E-10,2.81E-11,4,4384961283,3736647718,4981552666,518366929.7,4,2.28E-10,1.99E-10,2.63E-10,2.65E-11,4,4433476052,3809282744,5019761176,502317155.8,4,0.000168496,0.000125107,0.000240717,5.40E-05,4,5.62E-05,4.17E-05,8.02E-05,1.80E-05,4,1.298644653,1.288789039,1.31179983,0.009587553,4,2.966004322,2.938473031,3.003813819,0.029736975,4,0.073954634,0.057622411,0.083911041,0.011603436,4,1.633195502,1.627653411,1.640735807,0.00654442,4,0.322479304,0.274582111,0.39049315,0.051214395,4,9.64E-08,8.19E-08,1.15E-07,1.44E-08,4,0.012391062,0.006212893,0.016249872,0.004570453,4,0.007446147,0.003090521,0.013281925,0.004410893,4,0.055852454,0.049940329,0.060869246,0.004859013,4,0.111475571,0.089181685,0.125931333,0.016005637,4,0.081906584,0.069628456,0.105177862,0.015865321,4,0.050899014,0.032989968,0.067258566,0.014100744,4,0.000281622,0.000157794,0.000479353,0.000144848,4,0.002226851,0.000497557,0.0064353,0.002822968,4,13
PI979,*c1cc(C(c2ccc(O)c(-n3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1O,548.351,11.19083673,403.848,-5568767.855,-8.808031249,-1.67924903,4.286018563,-2.758456136,2.847487854,1.628707397,48.71136423,57.6045407,39.50253856,49.02701344,-3.677694225,-2.051188038,10.4873086,300,1,none,20,10,988,10997.09,1.357726456,1.345417934,1.372261264,0.011247886,4,20.57736407,17.07018128,22.83790701,2.464484313,4,20.50973173,10.65515306,30.43584286,8.560319873,4,2.21E-13,-2.07E-14,8.28E-13,4.07E-13,4,2231.658635,2148.82974,2475.992106,162.8932448,4,2214.515664,2118.224936,2463.268523,166.1051204,4,3.20E-10,2.69E-10,3.79E-10,4.76E-11,4,3176881576,2641247069,3723995801,466842128.1,4,3.18E-10,2.67E-10,3.77E-10,4.79E-11,4,3202458007,2654995213,3748250888,475276922,4,0.000152214,0.00013076,0.000202843,3.44E-05,4,5.07E-05,4.36E-05,6.76E-05,1.15E-05,4,1.592436536,1.538149309,1.640375035,0.04895035,4,2.904341652,2.859439236,2.94698399,0.045870785,4,0.053477887,0.031601015,0.081876437,0.022334181,4,1.520488509,1.514871888,1.527135417,0.005139387,4,0.188839787,0.180521238,0.193044844,0.005694789,4,6.25E-08,5.70E-08,6.61E-08,4.05E-09,4,0.003175439,-0.002728109,0.006862637,0.004186361,4,-0.004527217,-0.010571028,0.000747713,0.005372927,4,0.035634897,0.010161914,0.049035887,0.017464757,4,0.07008918,0.050972851,0.099744851,0.02091262,4,0.044797322,0.039002836,0.048313785,0.004254405,4,0.036191122,0.029965393,0.041352916,0.005472524,4,0.000109906,8.87E-05,0.000123108,1.52E-05,4,0.003369138,0.001928615,0.004728543,0.001566695,4,13
PI980,*c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)cc1C)C2=O,770.526,10.70175,573.224,-7861063.674,-9.211326816,-0.580309688,7.417927824,-1.880447051,4.530260772,5.564738038,66.83849745,71.09184347,73.39845242,56.02519648,-4.197163111,3.01027268,15.1530784,300,1,none,14,10,1016,10817.434,1.259487717,1.244764749,1.284535973,0.021803583,3,20.44943566,18.94954802,21.98458943,1.517828009,3,20.20371746,15.5605478,23.94975464,4.265950403,3,4.03E-13,1.62E-15,1.17E-12,6.67E-13,3,2246.901965,2147.100745,2435.323937,163.2739429,3,2185.045789,2120.239121,2287.31247,89.61481644,3,6.64E-10,3.83E-10,1.17E-09,4.37E-10,3,1911559203,857052369.6,2610485276,929225482.5,3,6.38E-10,3.81E-10,1.10E-09,3.98E-10,3,1943935436,912460668.2,2623521379,908185827.5,3,0.000399916,0.000131809,0.000846458,0.000389307,3,0.000133305,4.39E-05,0.000282153,0.000129769,3,1.147513477,1.14045941,1.157318885,0.008760016,3,2.288968877,2.263458527,2.330226979,0.03606245,3,0.051259766,0.041729185,0.056438961,0.008264097,3,1.463351386,1.457051515,1.474078727,0.009337203,3,0.125282992,0.122787937,0.126819035,0.002179958,3,4.44E-08,4.17E-08,4.72E-08,2.78E-09,3,0.004454267,-0.000697434,0.008555909,0.004715194,3,-0.000201402,-0.000702502,0.000688922,0.000773069,3,0.030166,0.014602383,0.038242104,0.0134817,3,0.042342295,0.033763647,0.05938192,0.014756866,3,0.029646257,0.028191673,0.030710181,0.001303911,3,0.018193882,0.014675964,0.025009984,0.005903939,3,0.000131716,0.000120107,0.000144708,1.24E-05,3,0.000549978,0.000311274,0.00082293,0.000257542,3,13
PI981,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(-c4ccc(Oc5ccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4)cc3)cc1)C2=O,776.645,9.830949367,621.088,-7389638.548,-8.052721227,-0.613923346,4.392073689,1.966608998,3.040552129,2.485518675,85.50656163,129.1685134,59.82078061,67.53039085,7.306709418,6.149304255,-0.001614759,300,1,none,13,10,1035,10126.455,1.257027996,1.257027996,1.257027996,0,1,26.10310133,26.10310133,26.10310133,0,1,49.86473007,49.86473007,49.86473007,0,1,1.04E-13,1.04E-13,1.04E-13,0,1,2331.162815,2331.162815,2331.162815,0,1,2314.571925,2314.571925,2314.571925,0,1,2.82E-10,2.82E-10,2.82E-10,0,1,3552026290,3552026290,3552026290,0,1,2.80E-10,2.80E-10,2.80E-10,0,1,3577475069,3577475069,3577475069,0,1,0.000139802,0.000139802,0.000139802,0,1,4.66E-05,4.66E-05,4.66E-05,0,1,44.30360124,44.30360124,44.30360124,0,1,45.91266965,45.91266965,45.91266965,0,1,0.070803843,0.070803843,0.070803843,0,1,1.615261096,1.615261096,1.615261096,0,1,0.192517661,0.192517661,0.192517661,0,1,6.57E-08,6.57E-08,6.57E-08,0,1,0.004886638,0.004886638,0.004886638,0,1,0.003854672,0.003854672,0.003854672,0,1,0.037724551,0.037724551,0.037724551,0,1,0.071072373,0.071072373,0.071072373,0,1,0.044216356,0.044216356,0.044216356,0,1,0.029766835,0.029766835,0.029766835,0,1,-1.21E-05,-1.21E-05,-1.21E-05,0,1,0.001008346,0.001008346,0.001008346,0,1,13
PI983,*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(*)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3)cc2)cc1,840.71,10.25256098,654.136,-8830258.531,-8.820057651,-0.881590764,6.707176022,-0.682803408,5.346194209,3.992267172,87.00390176,122.9100151,69.16381284,68.93787735,5.38715737,-1.745142048,5.694063069,300,1,none,12,10,992,10118.59,1.306828793,1.306828793,1.306828793,0,1,22.86724416,22.86724416,22.86724416,0,1,32.67641519,32.67641519,32.67641519,0,1,1.40E-13,1.40E-13,1.40E-13,0,1,2288.016806,2288.016806,2288.016806,0,1,2264.623518,2264.623518,2264.623518,0,1,2.78E-10,2.78E-10,2.78E-10,0,1,3603581352,3603581352,3603581352,0,1,2.75E-10,2.75E-10,2.75E-10,0,1,3640828518,3640828518,3640828518,0,1,0.000167934,0.000167934,0.000167934,0,1,5.60E-05,5.60E-05,5.60E-05,0,1,7.104224428,7.104224428,7.104224428,0,1,8.657641935,8.657641935,8.657641935,0,1,0.067397201,0.067397201,0.067397201,0,1,1.597941647,1.597941647,1.597941647,0,1,0.207221278,0.207221278,0.207221278,0,1,6.93E-08,6.93E-08,6.93E-08,0,1,0.014766846,0.014766846,0.014766846,0,1,-0.00043048,-0.00043048,-0.00043048,0,1,0.048162425,0.048162425,0.048162425,0,1,0.066701453,0.066701453,0.066701453,0,1,0.037533182,0.037533182,0.037533182,0,1,0.038262984,0.038262984,0.038262984,0,1,0.000237221,0.000237221,0.000237221,0,1,0.001987648,0.001987648,0.001987648,0,1,13
PI984,*c1ccc2c(c1)C(=O)N(c1cccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5cccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)cc4)cc3)c1)C2=O,840.71,10.25256098,655.12,-8830273.258,-8.636147349,-0.767536859,5.044315604,1.597967721,-4.695626985,-0.917990357,85.99964187,98.87315543,63.11121745,96.01455272,2.655616672,-0.229993513,-1.64666765,300,1,none,12,10,992,10118.59,1.317245118,1.300158568,1.325992916,0.011593794,4,21.75683334,20.01623374,22.97821184,1.25917825,4,25.31431999,18.62985046,35.47376296,7.531107617,4,6.13E-13,4.92E-13,8.90E-13,1.87E-13,4,2389.139432,2253.440759,2538.826094,119.5083241,4,2345.438779,2241.224915,2526.148008,124.5282065,4,3.36E-10,3.13E-10,3.52E-10,1.68E-11,4,2982723987,2840339907,3203733396,157125852,4,3.30E-10,3.11E-10,3.45E-10,1.40E-11,4,3037804077,2902334990,3221563967,134806199.6,4,0.000231561,0.000125871,0.000388594,0.000126201,4,7.72E-05,4.20E-05,0.000129531,4.21E-05,4,13.78444858,8.435326537,19.68435977,6.1629702,4,15.32931322,9.987438035,21.19899959,6.14871289,4,0.077306577,0.044398528,0.095069645,0.022965282,4,1.595253433,1.585761592,1.600121821,0.0064417,4,0.163208541,0.152673749,0.171855504,0.009498001,4,5.19E-08,4.70E-08,5.53E-08,3.54E-09,4,0.006964787,0.000665898,0.009725676,0.004251951,4,-0.007286104,-0.012528283,-0.000604841,0.004940125,4,0.043352806,0.040290721,0.0448381,0.002072209,4,0.05037875,0.039322072,0.058810586,0.008217168,4,0.035761883,0.030186151,0.040117638,0.004308133,4,0.032967943,0.029570186,0.036337287,0.00283043,4,0.000244663,0.00017001,0.000273963,4.99E-05,4,0.000823814,0.000501155,0.001373112,0.000381349,4,13
PI985,*c1ccc(C(C)(C)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,500.51,8.629482759,438.368,-4413982.933,-8.708328292,-0.594783426,1.148243455,-0.711025424,0.847489934,0.307679526,60.486922,88.49902091,49.85340392,43.10834117,1.109471308,4.140011772,1.42847342,300,1,none,17,10,994,8538.74,1.188319624,1.179114147,1.196141569,0.007787593,5,24.31651904,21.27590233,25.75616357,1.828733437,5,33.90965019,24.7628215,44.57981839,7.960314957,5,2.21E-13,7.46E-14,4.49E-13,1.58E-13,5,2655.62505,2614.516102,2694.458248,35.82330488,5,2628.411389,2587.806193,2663.920787,33.07980339,5,2.76E-10,2.33E-10,3.44E-10,4.44E-11,5,3694900865,2904094354,4285358874,553645949,5,2.73E-10,2.31E-10,3.41E-10,4.39E-11,5,3733192253,2933226803,4329608298,559886081.8,5,0.000171143,0.000143043,0.000195309,2.18E-05,5,5.70E-05,4.77E-05,6.51E-05,7.26E-06,5,1.214826662,1.201768745,1.242652921,0.016070831,5,2.918997089,2.890201702,2.95056618,0.025701229,5,0.056880969,0.030469201,0.068487578,0.015507057,5,1.644429312,1.638141944,1.649779744,0.005322591,5,0.27785637,0.26875199,0.295486913,0.010331656,5,8.81E-08,8.40E-08,9.40E-08,3.76E-09,5,0.00917477,0.00378381,0.013345548,0.00410601,5,-0.000961835,-0.003942633,0.003788052,0.003267984,5,0.055037069,0.051837022,0.061573626,0.003822141,5,0.100966125,0.093640664,0.115278377,0.008467101,5,0.062534044,0.055333845,0.073693162,0.007097641,5,0.049394608,0.040930828,0.05993559,0.007809182,5,0.000389633,0.000191944,0.000597797,0.000147169,5,0.001321956,-0.000294519,0.003599121,0.001474086,5,13
PI986,*c1cccc(N2C(=O)c3ccc(Oc4ccc5c(c4)C4(CC(C)(C)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc64)CC5(C)C)cc3C2=O)c1,672.737,8.10526506,598.144,-5831970.732,-8.777725581,-0.254975067,6.989405056,2.596064662,3.805860846,5.256201531,77.65188002,72.43758008,75.96889072,84.54916925,5.700533877,16.71114242,9.853022504,300,1,atactic,12,10,1004,8102.914,1.139268236,1.128063896,1.151579521,0.011796828,3,18.88852269,16.27732137,21.09708473,2.434978128,3,19.12122433,15.23008637,24.78375918,5.017125794,3,4.71E-13,9.48E-14,1.10E-12,5.46E-13,3,2841.411572,2775.673407,2949.445699,94.29164183,3,2756.310485,2736.003777,2785.094949,25.62011051,3,5.10E-10,2.92E-10,9.40E-10,3.73E-10,3,2620147067,1070696669,3425576602,1342214647,3,4.86E-10,2.90E-10,8.76E-10,3.37E-10,3,2668341004,1149227939,3442837196,1315675329,3,0.000394006,0.000125223,0.00084629,0.000394004,3,0.000131335,4.17E-05,0.000282097,0.000131335,3,1.18245723,1.178669501,1.18837777,0.005193678,3,2.671675231,2.647654972,2.692018125,0.022409029,3,0.064099015,0.050455381,0.081574998,0.015909834,3,1.577714272,1.570773871,1.585354416,0.007315415,3,0.195425517,0.193104959,0.199671856,0.00368273,3,6.04E-08,5.76E-08,6.19E-08,2.41E-09,3,0.005344674,0.00206247,0.007218507,0.002851983,3,-0.00426425,-0.008057961,0.002006838,0.005470658,3,0.037089434,0.033058414,0.039244966,0.003493772,3,0.072469347,0.068185059,0.075597603,0.003839109,3,0.05034462,0.042503344,0.055287476,0.006867251,3,0.03262163,0.030212484,0.03561046,0.00274528,3,0.000287032,0.000244348,0.000363501,6.64E-05,3,0.001533032,0.00078356,0.002187852,0.000706914,3,13
PI987,*c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,522.494,10.04796154,423.752,-5544791.274,-9.320203735,-0.777355249,7.432484782,3.540219413,-3.201569489,-5.697247524,58.07414486,76.6303588,44.36220562,53.22987016,4.620206463,1.792755732,-3.978367124,300,1,none,19,10,996,9957.456,1.283240207,1.27214477,1.296065845,0.011620882,5,24.28355102,23.25766338,25.47050814,1.030084611,5,30.23101655,21.71033354,40.96107657,9.56553748,5,1.75E-13,5.68E-14,3.39E-13,1.15E-13,5,2320.225507,2266.288732,2372.11855,37.54459045,5,2302.209986,2239.154255,2356.177962,42.66958965,5,2.59E-10,2.33E-10,3.09E-10,3.13E-11,5,3904459765,3237187740,4286992923,433518762.4,5,2.57E-10,2.32E-10,3.08E-10,3.18E-11,5,3935855622,3243223466,4315964152,443381763.5,5,0.000135014,7.51E-05,0.000177909,3.82E-05,5,4.50E-05,2.50E-05,5.93E-05,1.27E-05,5,1.333365756,1.314779726,1.35141736,0.01506269,5,3.019424796,2.989415395,3.058351795,0.028322593,5,0.081438307,0.039851563,0.098788017,0.024497621,5,1.638907142,1.631962616,1.646945993,0.007281853,5,0.249871544,0.245466351,0.264345551,0.008121103,5,8.40E-08,7.99E-08,8.94E-08,3.43E-09,5,0.006192329,-0.006720805,0.017520156,0.008767673,5,0.00157488,-0.001728734,0.007052567,0.003527858,5,0.045930207,0.034011906,0.05425762,0.008851647,5,0.08581795,0.065074133,0.10650486,0.014968956,5,0.058430348,0.048737881,0.074156523,0.011076348,5,0.048235385,0.040121622,0.055620518,0.006234064,5,0.000450446,0.000344528,0.000628565,0.000111965,5,0.003239999,0.002107543,0.004484895,0.000974237,5,13
PI989,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(C)(C)CCCCCCCCC(*)(C)C)cc5C4=O)cc3)cc1)C2=O,654.807,7.195681319,622.624,-5549979.903,-8.223809558,-0.296634508,3.628198975,0.893905784,1.061756272,3.352228195,81.30196729,115.9440298,59.90380977,68.05806226,2.664474317,3.204313872,0.545077394,300,1,none,11,10,1009,7232.947,1.09921516,1.09497651,1.102486408,0.003710435,4,23.43880382,22.66775883,23.79871418,0.519797636,4,29.24456183,22.92609322,32.33472982,4.412357588,4,3.07E-13,1.94E-13,4.32E-13,1.20E-13,4,3026.773895,3009.454779,3039.270834,12.48720273,4,2982.298836,2980.184307,2984.217015,2.043432936,4,2.58E-10,2.53E-10,2.67E-10,5.86E-12,4,3873697432,3751482482,3953480918,86708174.7,4,2.55E-10,2.49E-10,2.61E-10,5.07E-12,4,3931275924,3825877143,4013717115,77856814.11,4,0.000203666,0.000163256,0.000240555,3.16E-05,4,6.79E-05,5.44E-05,8.02E-05,1.05E-05,4,15.32380214,10.43031698,19.48833091,3.738472529,4,16.89892631,12.01259019,21.06990036,3.737502773,4,0.06058479,0.040796813,0.085041959,0.021130827,4,1.604717852,1.601833143,1.606945306,0.002526051,4,0.254763626,0.249760458,0.259483982,0.004088323,4,7.66E-08,7.53E-08,7.75E-08,9.14E-10,4,0.011745628,0.009243966,0.015081772,0.002513385,4,0.002527955,-0.000425966,0.005878086,0.002629512,4,0.055297535,0.04974403,0.062948799,0.006058703,4,0.085545509,0.070058837,0.098729835,0.012337067,4,0.070814491,0.068057499,0.076669973,0.003946593,4,0.027919423,0.019177773,0.032738571,0.006137041,4,0.000249946,0.000124486,0.000393875,0.00011052,4,0.000663139,-0.000819039,0.00311542,0.001712327,4,13
PI990,*C(=O)Nc1cccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)c1,383.363,9.127690476,329.808,-3448168.552,-8.368618978,-0.541494228,7.69766502,-7.645611091,-0.823952951,-0.346091525,46.07729894,71.43556689,23.53244103,43.26388889,4.866668748,4.0458649,-0.654820284,300,1,none,24,10,1016,9230.782,1.288525485,1.27852433,1.301040397,0.010354438,5,29.40900588,28.7574871,29.73166893,0.381532929,5,50.51285239,38.39350948,78.84858872,16.80025128,5,4.81E-13,9.55E-14,1.34E-12,5.08E-13,5,2800.338216,2518.716814,3616.940015,459.8019547,5,2730.739002,2486.500584,3376.502651,366.5281406,5,3.07E-10,1.95E-10,5.79E-10,1.63E-10,5,3875427401,1742179027,5139008940,1476472487,5,2.97E-10,1.92E-10,5.39E-10,1.48E-10,5,3940095394,1864860396,5199354126,1464331125,5,-3.31E-05,-0.000768571,0.000191129,0.000413035,5,-1.10E-05,-0.00025619,6.37E-05,0.000137678,5,1.626583188,1.573574326,1.737695016,0.066608474,5,3.550123182,3.47790437,3.646410265,0.071227394,5,0.057816004,0.042964875,0.07388133,0.011764244,5,1.70982335,1.70266136,1.718803792,0.007425165,5,0.316497691,0.304947343,0.344539385,0.016543796,5,8.95E-08,6.59E-08,1.05E-07,1.44E-08,5,0.011090638,0.001944679,0.022145669,0.008387482,5,-0.042379392,-0.092222256,-0.013018201,0.033043338,5,0.07190526,0.055878487,0.090651444,0.014134577,5,0.116054636,0.105427023,0.124233658,0.007421702,5,0.0973304,0.084565236,0.114629025,0.011345083,5,0.057007071,0.039779888,0.075535652,0.012683279,5,0.002475916,0.001810055,0.003992273,0.000894918,5,0.003013162,-0.000776137,0.005173629,0.002729103,5,13
PI991,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,513.465,9.508611111,431.152,-4647446.401,-8.342032698,-1.108679024,3.400940768,-0.430793196,-3.312404591,-0.639367779,62.35992736,91.56941506,48.41139398,47.09897303,14.97542173,-15.97813702,-4.872244297,300,1,none,18,10,980,9272.44,1.278260146,1.272674942,1.284565813,0.005373243,5,31.49922765,29.87815138,34.84817433,2.080229542,5,60.43948223,47.86778852,85.58574686,14.91172061,5,2.96E-13,7.06E-14,6.90E-13,2.48E-13,5,2508.255166,2377.762393,2632.922712,94.19414112,5,2479.339431,2356.194358,2621.780929,96.10668775,5,2.46E-10,2.07E-10,3.08E-10,4.19E-11,5,4160548738,3252754337,4837225602,659855817.4,5,2.43E-10,2.04E-10,3.01E-10,4.08E-11,5,4208373718,3320015054,4911667892,664065785,5,0.000168541,0.000112675,0.000260432,5.70E-05,5,5.62E-05,3.76E-05,8.68E-05,1.90E-05,5,1.47264534,1.428869767,1.5139075,0.037974554,5,3.403719867,3.346085778,3.460660497,0.051193005,5,0.072396993,0.056939267,0.091040908,0.015242739,5,1.712034571,1.707985951,1.716610904,0.003897572,5,0.331274593,0.308315073,0.343434531,0.013852631,5,1.03E-07,9.74E-08,1.09E-07,4.99E-09,5,0.005148006,0.00114414,0.010562524,0.003748387,5,-0.005632101,-0.012357957,0.00448262,0.006455432,5,0.053611898,0.045289944,0.064326776,0.007397074,5,0.121234824,0.111014166,0.131177703,0.009350793,5,0.081751028,0.071729517,0.100014889,0.011283113,5,0.072160143,0.056199125,0.079078622,0.009719958,5,0.001320071,0.000888538,0.001681604,0.00032708,5,0.001680725,0.000973694,0.002165619,0.000516943,5,13
